"ID","pac","sho","pas","dri","def","phy"
"190531","70","42","55","51","78","85"
"190507","52","35","48","56","78","81"
"189682","66","37","58","65","77","82"
"189681","81","59","72","78","75","78"
"189606","71","49","68","68","76","83"
"189506","64","63","79","72","79","68"
"189423","70","68","71","72","77","82"
"189354","75","71","82","78","28","64"
"189296","79","76","67","81","28","78"
"189157","87","68","68","84","31","78"
"188879","72","54","64","67","76","86"
"188840","77","50","72","73","74","79"
"188829","70","44","65","68","77","74"
"188427","77","72","77","78","73","78"
"188268","93","72","70","81","33","56"
"188135","79","67","70","74","74","76"
"188103","73","75","76","78","42","72"
"187736","78","74","73","79","67","66"
"187702","74","71","77","78","54","72"
"187607","65","75","66","69","29","84"
"187366","69","76","73","75","76","74"
"187052","75","60","74","73","74","78"
"186832","77","68","77","82","75","74"
"186805","90","68","73","82","31","65"
"186581","76","71","81","82","48","66"
"186345","77","56","77","75","76","75"
"186302","75","73","76","80","50","58"
"186115","79","55","70","74","77","72"
"184134","64","61","68","68","79","82"
"183871","87","72","70","81","45","66"
"183568","60","29","48","43","80","75"
"183394","77","74","75","76","72","85"
"183332","86","73","73","82","40","61"
"183249","73","77","70","78","37","86"
"183125","65","81","65","69","35","85"
"182879","77","77","78","78","28","63"
"182862","73","62","71","76","76","75"
"182836","62","78","61","68","49","85"
"182744","80","67","70","74","76","82"
"181262","63","52","58","64","78","79"
"180826","78","78","64","77","30","66"
"180714","82","73","70","78","39","77"
"180283","65","74","81","75","63","70"
"178625","56","59","75","70","70","75"
"178322","78","72","75","75","74","71"
"178160","63","71","76","73","73","74"
"178085","57","72","82","77","65","63"
"178031","65","46","66","64","78","80"
"178007","61","70","82","75","71","72"
"177983","66","32","46","56","81","79"
"176930","61","66","78","76","74","74"
"176919","77","76","65","80","52","78"
"176619","80","74","65","74","37","72"
"175895","65","72","78","73","68","79"
"174549","75","70","78","82","56","59"
"172049","90","71","69","85","31","67"
"170815","69","71","78","77","74","74"
"170369","86","76","73","82","29","53"
"169706","59","62","75","74","76","79"
"147660","76","77","68","82","37","76"
"153296","65","70","79","81","53","72"
"124375","82","81","65","67","31","76"
"161754","65","63","67","68","77","81"
"169181","80","70","70","82","59","78"
"155887","68","68","78","76","71","81"
"164082","75","71","77","81","75","72"
"155897","65","78","71","77","37","71"
"160000","82","76","58","70","33","75"
"185090","91","76","68","78","29","64"
"195586","68","80","62","74","32","72"
"197891","79","76","67","80","30","55"
"220932","81","73","58","80","35","74"
"183556","59","45","50","44","80","76"
"200197","66","78","59","70","38","64"
"210950","80","72","71","83","39","62"
"188166","87","71","69","78","35","71"
"193290","84","75","73","77","34","78"
"231691","78","77","71","79","46","76"
"192012","65","45","62","70","78","68"
"146701","38","61","63","58","77","83"
"161805","63","64","72","71","74","79"
"205070","83","74","72","78","61","73"
"156432","53","77","69","68","48","76"
"52752","72","69","77","79","56","64"
"183569","77","73","68","83","36","72"
"202515","83","71","73","81","24","56"
"146963","70","50","66","68","75","77"
"205590","72","50","66","66","78","76"
"210455","77","42","64","69","77","76"
"181271","67","73","80","76","47","60"
"230168","77","75","74","76","42","76"
"184089","83","71","71","84","33","55"
"205850","67","76","49","68","27","76"
"230938","75","68","71","76","73","84"
"45595","34","38","52","46","80","68"
"205340","70","28","49","52","78","73"
"229148","91","62","71","78","72","72"
"109852","33","43","50","42","79","76"
"216349","76","64","77","80","28","44"
"225309","73","67","76","82","51","60"
"185373","79","73","74","75","48","70"
"139038","61","29","46","47","79","73"
"149791","62","69","77","81","40","51"
"230431","72","62","74","69","75","81"
"194079","86","68","73","81","49","68"
"198688","66","45","61","56","76","85"
"173857","77","76","64","78","45","79"
"232226","77","69","68","83","48","74"
"203299","84","73","71","79","32","67"
"172835","56","28","40","53","80","71"
"200228","37","33","48","45","78","81"
"212772","65","31","52","53","78","72"
"224293","66","68","78","73","72","71"
"210214","66","72","72","74","66","65"
"215079","71","63","75","74","70","80"
"230183","82","67","71","71","75","86"
"209960","77","73","63","76","46","80"
"160040","80","71","71","76","72","74"
"230184","87","58","68","76","71","54"
"226601","68","31","36","45","79","76"
"190761","74","71","77","80","62","70"
"144429","78","63","76","74","74","70"
"219693","70","44","54","63","76","78"
"201519","66","74","77","75","65","71"
"196143","88","79","71","78","41","81"
"200752","79","33","53","60","77","83"
"207920","83","53","65","68","73","72"
"197681","72","61","73","80","62","72"
"189234","80","77","74","76","67","67"
"204341","58","37","59","53","80","69"
"176949","65","71","77","82","44","56"
"198198","68","48","53","57","76","76"
"205878","79","68","66","82","42","77"
"175671","33","45","60","58","79","77"
"198200","65","56","66","70","76","77"
"214584","76","73","67","79","32","78"
"179768","71","61","70","69","75","80"
"181816","74","48","69","68","76","72"
"225850","69","35","51","64","78","75"
"198715","76","78","56","76","34","69"
"213051","60","61","73","70","72","78"
"214332","58","61","70","71","72","80"
"194365","74","74","69","78","47","75"
"150590","71","64","76","73","76","73"
"190014","87","74","71","77","40","64"
"198719","87","69","70","82","24","52"
"157503","66","56","68","73","74","77"
"172610","63","33","47","57","78","71"
"148803","55","77","64","68","31","72"
"200260","78","77","73","79","37","61"
"189508","52","69","79","77","43","60"
"204614","86","49","70","74","72","69"
"193862","50","45","54","49","79","80"
"179527","76","76","65","73","33","69"
"221000","85","74","72","78","62","77"
"186953","77","74","67","82","60","74"
"192073","74","69","76","79","66","72"
"154954","75","69","71","82","50","78"
"220746","85","69","73","80","32","49"
"212811","78","66","77","79","67","75"
"114764","69","79","80","70","33","85"
"179789","57","31","53","54","78","73"
"115533","76","80","61","73","43","79"
"191053","74","58","73","77","76","80"
"191565","76","72","67","80","37","66"
"192333","60","44","60","60","77","77"
"193869","61","40","62","54","77","80"
"185422","90","77","60","76","29","70"
"216655","72","37","50","60","78","74"
"210513","74","70","77","84","28","43"
"121170","37","81","70","69","42","69"
"190034","71","35","63","64","76","80"
"7763","33","64","87","73","42","50"
"219732","91","72","71","79","35","62"
"194644","83","61","69","72","75","71"
"160087","72","62","74","69","75","81"
"31831","36","70","82","72","63","73"
"204120","79","75","74","80","35","77"
"216409","82","69","71","82","17","50"
"153177","77","79","68","85","33","65"
"158810","51","69","74","72","74","72"
"183130","79","69","74","77","47","70"
"194138","89","76","62","72","29","78"
"207707","80","60","70","75","72","72"
"199005","76","74","90","78","52","74"
"5213","65","40","41","56","82","70"
"185181","76","78","77","78","39","75"
"216158","81","63","73","76","71","78"
"192350","91","66","72","80","34","54"
"205408","69","36","57","62","78","73"
"182882","67","58","70","70","74","84"
"202851","89","77","68","82","25","54"
"170597","77","77","69","77","42","75"
"142950","65","70","76","73","59","72"
"202087","48","66","81","69","73","77"
"148839","69","51","70","72","76","72"
"165735","75","77","72","75","54","80"
"182888","53","53","71","66","77","79"
"210537","89","71","74","78","31","68"
"219754","77","72","65","80","39","77"
"181098","63","51","75","70","76","72"
"228717","78","74","69","79","39","61"
"210287","81","73","61","73","41","84"
"172143","51","76","82","76","59","61"
"182896","77","59","71","79","71","72"
"201073","83","77","73","79","34","64"
"226161","55","48","72","70","71","71"
"214132","92","71","66","79","46","69"
"216692","76","72","75","80","49","78"
"216437","69","28","44","48","78","76"
"157301","81","77","70","79","34","71"
"198006","70","76","78","75","51","74"
"200054","68","59","75","74","75","77"
"105846","77","73","62","82","38","77"
"205943","68","64","56","62","79","73"
"188536","75","74","74","78","46","65"
"164985","73","78","71","77","27","71"
"213114","75","75","72","77","31","64"
"219258","51","42","46","55","77","84"
"225402","84","61","69","78","72","73"
"200315","90","70","70","81","28","59"
"230524","81","77","60","73","23","64"
"205693","76","75","55","72","35","76"
"230269","80","72","76","77","27","59"
"201342","60","33","62","62","77","77"
"16254","76","74","72","78","44","76"
"53630","65","61","67","64","72","92"
"140415","46","53","77","78","69","63"
"165247","75","73","90","77","35","75"
"212096","75","73","73","83","33","63"
"195202","71","71","77","77","60","68"
"217731","75","80","64","78","27","66"
"183427","74","69","73","82","68","75"
"208004","66","49","66","69","79","79"
"189060","72","51","61","65","78","76"
"193158","67","72","73","75","61","75"
"204935","77","76","85","82","44","73"
"180359","70","53","73","77","76","65"
"208008","79","79","74","81","39","61"
"205705","55","49","58","57","78","76"
"225161","73","41","56","62","79","70"
"188041","76","64","74","75","74","70"
"146059","56","45","64","58","76","78"
"172684","80","72","73","81","59","76"
"184716","62","63","73","77","70","70"
"205966","80","61","72","86","27","56"
"220814","65","42","53","56","78","70"
"194958","69","70","77","75","66","76"
"199823","66","69","78","76","73","72"
"177553","75","73","74","82","64","62"
"7826","64","79","77","78","33","63"
"216466","86","48","72","78","71","72"
"161938","61","76","64","69","33","75"
"215699","76","38","64","74","76","69"
"2196","72","80","53","77","22","81"
"210324","79","67","75","78","37","58"
"184469","67","72","74","74","67","77"
"229270","70","54","57","70","78","74"
"230294","82","76","58","70","33","75"
"175254","72","74","63","72","47","81"
"202135","76","67","73","76","74","79"
"226456","61","66","76","75","69","65"
"199577","43","41","65","62","78","73"
"194201","62","42","52","61","77","81"
"148123","46","47","63","48","78","76"
"228251","76","66","75","75","70","72"
"169115","64","37","55","58","79","72"
"189595","75","74","78","78","61","70"
"192667","75","47","63","67","78","83"
"112542","34","61","62","50","81","70"
"183966","67","53","68","64","78","72"
"160161","81","77","60","73","23","64"
"177569","78","74","77","80","50","65"
"182945","85","73","71","80","44","60"
"158626","69","65","73","73","77","73"
"159906","77","75","74","76","42","76"
"183714","70","78","54","65","30","77"
"13732","34","47","57","50","79","73"
"201893","56","66","75","73","72","73"
"162981","65","76","76","77","60","66"
"213160","76","56","71","77","75","71"
"171688","75","65","72","76","76","69"
"204713","85","73","73","79","42","71"
"186537","69","75","67","71","46","79"
"159914","82","67","71","71","75","86"
"205995","79","62","78","78","73","75"
"152747","83","64","71","82","38","62"
"159915","87","58","68","76","71","54"
"172203","74","78","69","80","34","76"
"178091","73","74","57","72","27","83"
"210862","55","32","46","51","78","72"
"136113","37","30","41","57","77","82"
"207537","89","60","68","76","72","81"
"163761","64","38","48","54","77","76"
"186801","74","65","61","69","77","88"
"193714","53","40","61","54","76","78"
"184501","74","69","67","65","78","79"
"202935","70","30","54","57","76","76"
"153275","78","72","66","82","45","76"
"198076","63","55","56","53","77","82"
"164029","64","78","55","79","34","69"
"196801","66","48","59","64","77","77"
"149185","68","56","71","64","74","74"
"201922","68","61","64","59","77","81"
"213955","82","75","64","75","40","70"
"221125","81","75","72","74","25","69"
"205510","88","72","74","75","55","72"
"216774","66","47","59","59","78","74"
"221639","79","79","56","72","36","74"
"172233","78","65","76","78","70","79"
"208330","79","66","75","81","21","50"
"216266","77","40","60","66","79","79"
"224458","81","74","67","83","46","70"
"192202","63","78","81","79","66","71"
"233419","86","71","70","80","30","61"
"187084","83","75","61","68","65","81"
"188876","63","57","81","74","69","71"
"187598","58","46","53","60","78","70"
"189390","71","59","71","72","76","77"
"184271","66","70","73","73","75","80"
"198352","61","40","56","52","80","74"
"227536","84","78","59","60","36","88"
"190674","71","64","75","75","74","77"
"209620","82","50","67","76","74","73"
"212692","79","70","75","81","30","55"
"151508","64","61","77","77","67","74"
"230613","74","50","73","77","69","76"
"230360","80","71","71","76","72","74"
"183256","74","71","77","79","65","70"
"183512","78","56","64","70","76","81"
"202201","73","59","64","63","78","74"
"203485","78","43","64","67","78","76"
"186589","60","59","73","68","74","80"
"163806","77","72","75","80","43","78"
